node_id,node_type,service_name,environment,region,zone,host_id,container_id,version,cpu_capacity,memory_capacity,replica_count,criticality,scenario_id,topology_id
node_16,notification_service,mesh_svc_16,production,us-east-1,us-east-1b,host-684,ct-2370,v3.3.0,2.0,64.0,5,critical,scen_000082,top_0082
node_17,elasticsearch,mesh_svc_17,production,us-east-1,us-east-1b,host-788,ct-5131,v3.1.0,16.0,4.0,1,low,scen_000082,top_0082
node_18,kafka,mesh_svc_18,production,us-east-1,us-east-1a,host-174,ct-9530,v3.2.0,4.0,32.0,4,medium,scen_000082,top_0082
node_19,rabbitmq,mesh_svc_19,production,us-east-1,us-east-1c,host-625,ct-4637,v1.1.0,2.0,16.0,2,critical,scen_000082,top_0082
node_20,recommendation_service,mesh_svc_20,production,us-east-1,us-east-1c,host-928,ct-5102,v2.8.0,4.0,32.0,1,medium,scen_000082,top_0082
node_21,auth_service,mesh_svc_21,production,us-east-1,us-east-1a,host-961,ct-6171,v3.1.0,2.0,8.0,4,high,scen_000082,top_0082
node_22,elasticsearch,mesh_svc_22,production,us-east-1,us-east-1c,host-222,ct-8565,v3.2.0,8.0,64.0,1,high,scen_000082,top_0082
node_23,redis,mesh_svc_23,production,us-east-1,us-east-1c,host-396,ct-4902,v1.7.0,4.0,16.0,1,low,scen_000082,top_0082
node_24,notification_service,mesh_svc_24,production,us-east-1,us-east-1c,host-201,ct-6669,v1.9.0,2.0,8.0,4,critical,scen_000082,top_0082
node_25,kafka,mesh_svc_25,production,us-east-1,us-east-1b,host-938,ct-9416,v3.1.0,4.0,32.0,3,high,scen_000082,top_0082
node_26,order_service,mesh_svc_26,production,us-east-1,us-east-1b,host-184,ct-8052,v3.3.0,2.0,4.0,5,low,scen_000082,top_0082
node_27,k8s_node,mesh_svc_27,production,us-east-1,us-east-1a,host-578,ct-1607,v2.7.0,4.0,4.0,4,critical,scen_000082,top_0082
node_28,api_gateway,mesh_svc_28,production,us-east-1,us-east-1b,host-214,ct-9063,v2.7.0,16.0,32.0,5,medium,scen_000082,top_0082
ingest_01,api_gateway,ingestion_gateway,production,ap-southeast-1,ap-southeast-1a,host-611,ct-4921,v2.8.0,8.0,16.0,2,critical,scen_000083,top_0083
kafka_broker,kafka,kafka,production,ap-southeast-1,ap-southeast-1c,host-374,ct-2522,v1.5.0,4.0,8.0,4,critical,scen_000083,top_0083
notif_01,notification_service,notification_service,production,ap-southeast-1,ap-southeast-1c,host-770,ct-1881,v2.7.0,8.0,8.0,5,high,scen_000083,top_0083
user_01,user_service,user_service,production,ap-southeast-1,ap-southeast-1a,host-239,ct-3514,v1.2.0,2.0,8.0,1,medium,scen_000083,top_0083
db_event,mysql,mysql,production,ap-southeast-1,ap-southeast-1b,host-166,ct-1363,v3.0.0,2.0,4.0,5,high,scen_000083,top_0083
consumer_1,web_service,kafka_consumer_1,production,ap-southeast-1,ap-southeast-1a,host-193,ct-7513,v3.7.0,8.0,4.0,2,low,scen_000083,top_0083
consumer_2,web_service,kafka_consumer_2,production,ap-southeast-1,ap-southeast-1a,host-892,ct-1504,v1.7.0,2.0,16.0,4,low,scen_000083,top_0083
consumer_3,web_service,kafka_consumer_3,production,ap-southeast-1,ap-southeast-1a,host-501,ct-2967,v1.6.0,2.0,4.0,1,low,scen_000083,top_0083
consumer_4,web_service,kafka_consumer_4,production,ap-southeast-1,ap-southeast-1c,host-434,ct-6747,v3.3.0,2.0,4.0,3,low,scen_000083,top_0083
consumer_5,web_service,kafka_consumer_5,production,ap-southeast-1,ap-southeast-1a,host-643,ct-4976,v3.9.0,4.0,8.0,3,low,scen_000083,top_0083
consumer_6,web_service,kafka_consumer_6,production,ap-southeast-1,ap-southeast-1b,host-483,ct-9470,v1.6.0,4.0,4.0,2,low,scen_000083,top_0083
consumer_7,web_service,kafka_consumer_7,production,ap-southeast-1,ap-southeast-1c,host-504,ct-9781,v1.0.0,4.0,16.0,1,low,scen_000083,top_0083
consumer_8,web_service,kafka_consumer_8,production,ap-southeast-1,ap-southeast-1c,host-801,ct-1576,v3.1.0,8.0,64.0,1,low,scen_000083,top_0083
consumer_9,web_service,kafka_consumer_9,production,ap-southeast-1,ap-southeast-1b,host-360,ct-2293,v3.2.0,4.0,8.0,4,low,scen_000083,top_0083
consumer_10,web_service,kafka_consumer_10,production,ap-southeast-1,ap-southeast-1b,host-423,ct-8409,v3.4.0,8.0,4.0,4,low,scen_000083,top_0083
consumer_11,web_service,kafka_consumer_11,production,ap-southeast-1,ap-southeast-1c,host-323,ct-2136,v3.2.0,2.0,32.0,2,low,scen_000083,top_0083
consumer_12,web_service,kafka_consumer_12,production,ap-southeast-1,ap-southeast-1b,host-306,ct-1883,v3.1.0,16.0,8.0,2,low,scen_000083,top_0083
consumer_13,web_service,kafka_consumer_13,production,ap-southeast-1,ap-southeast-1b,host-996,ct-2778,v1.0.0,8.0,32.0,5,low,scen_000083,top_0083
consumer_14,web_service,kafka_consumer_14,production,ap-southeast-1,ap-southeast-1a,host-786,ct-9010,v3.7.0,4.0,4.0,4,low,scen_000083,top_0083
consumer_15,web_service,kafka_consumer_15,production,ap-southeast-1,ap-southeast-1c,host-347,ct-7831,v2.1.0,8.0,4.0,2,low,scen_000083,top_0083
consumer_16,web_service,kafka_consumer_16,production,ap-southeast-1,ap-southeast-1a,host-278,ct-6335,v3.9.0,8.0,64.0,5,low,scen_000083,top_0083
consumer_17,web_service,kafka_consumer_17,production,ap-southeast-1,ap-southeast-1c,host-446,ct-1767,v3.9.0,16.0,64.0,1,low,scen_000083,top_0083
consumer_18,web_service,kafka_consumer_18,production,ap-southeast-1,ap-southeast-1a,host-193,ct-2620,v2.5.0,4.0,4.0,5,low,scen_000083,top_0083
consumer_19,web_service,kafka_consumer_19,production,ap-southeast-1,ap-southeast-1c,host-816,ct-7919,v1.0.0,2.0,64.0,2,low,scen_000083,top_0083
consumer_20,web_service,kafka_consumer_20,production,ap-southeast-1,ap-southeast-1b,host-153,ct-4130,v1.5.0,8.0,32.0,2,low,scen_000083,top_0083
consumer_21,web_service,kafka_consumer_21,production,ap-southeast-1,ap-southeast-1b,host-849,ct-9950,v2.8.0,16.0,4.0,1,low,scen_000083,top_0083
consumer_22,web_service,kafka_consumer_22,production,ap-southeast-1,ap-southeast-1b,host-290,ct-1463,v3.7.0,16.0,4.0,5,low,scen_000083,top_0083
consumer_23,web_service,kafka_consumer_23,production,ap-southeast-1,ap-southeast-1c,host-362,ct-5604,v2.5.0,2.0,64.0,1,low,scen_000083,top_0083
consumer_24,web_service,kafka_consumer_24,production,ap-southeast-1,ap-southeast-1c,host-297,ct-4305,v1.0.0,8.0,4.0,4,low,scen_000083,top_0083
consumer_25,web_service,kafka_consumer_25,production,ap-southeast-1,ap-southeast-1a,host-610,ct-5073,v1.6.0,2.0,8.0,1,low,scen_000083,top_0083
consumer_26,web_service,kafka_consumer_26,production,ap-southeast-1,ap-southeast-1b,host-315,ct-4120,v2.8.0,8.0,16.0,2,low,scen_000083,top_0083
consumer_27,web_service,kafka_consumer_27,production,ap-southeast-1,ap-southeast-1c,host-321,ct-3179,v2.6.0,8.0,8.0,5,low,scen_000083,top_0083
consumer_28,web_service,kafka_consumer_28,production,ap-southeast-1,ap-southeast-1b,host-518,ct-5269,v1.4.0,16.0,32.0,1,low,scen_000083,top_0083
ingest_01,api_gateway,ingestion_gateway,production,eu-central-1,eu-central-1c,host-634,ct-7451,v1.0.0,2.0,64.0,5,critical,scen_000084,top_0084
kafka_broker,kafka,kafka,production,eu-central-1,eu-central-1a,host-198,ct-2884,v3.0.0,2.0,32.0,2,critical,scen_000084,top_0084
notif_01,notification_service,notification_service,production,eu-central-1,eu-central-1c,host-925,ct-9715,v1.1.0,16.0,64.0,5,high,scen_000084,top_0084
user_01,user_service,user_service,production,eu-central-1,eu-central-1c,host-581,ct-6797,v3.2.0,16.0,64.0,3,medium,scen_000084,top_0084
db_event,mysql,mysql,production,eu-central-1,eu-central-1a,host-803,ct-6907,v1.3.0,8.0,16.0,4,high,scen_000084,top_0084
consumer_1,web_service,kafka_consumer_1,production,eu-central-1,eu-central-1c,host-174,ct-8816,v1.4.0,4.0,64.0,1,low,scen_000084,top_0084
consumer_2,web_service,kafka_consumer_2,production,eu-central-1,eu-central-1a,host-609,ct-9884,v3.8.0,8.0,16.0,5,low,scen_000084,top_0084
consumer_3,web_service,kafka_consumer_3,production,eu-central-1,eu-central-1c,host-494,ct-4481,v1.2.0,8.0,4.0,4,low,scen_000084,top_0084
consumer_4,web_service,kafka_consumer_4,production,eu-central-1,eu-central-1c,host-100,ct-1275,v3.9.0,4.0,8.0,4,low,scen_000084,top_0084
consumer_5,web_service,kafka_consumer_5,production,eu-central-1,eu-central-1a,host-779,ct-4704,v2.2.0,2.0,4.0,3,low,scen_000084,top_0084
consumer_6,web_service,kafka_consumer_6,production,eu-central-1,eu-central-1c,host-597,ct-2809,v1.3.0,4.0,4.0,2,low,scen_000084,top_0084
consumer_7,web_service,kafka_consumer_7,production,eu-central-1,eu-central-1b,host-937,ct-2463,v2.1.0,2.0,32.0,5,low,scen_000084,top_0084
consumer_8,web_service,kafka_consumer_8,production,eu-central-1,eu-central-1c,host-981,ct-6541,v2.2.0,16.0,16.0,3,low,scen_000084,top_0084
consumer_9,web_service,kafka_consumer_9,production,eu-central-1,eu-central-1b,host-729,ct-9341,v2.3.0,8.0,64.0,3,low,scen_000084,top_0084
consumer_10,web_service,kafka_consumer_10,production,eu-central-1,eu-central-1a,host-313,ct-5419,v1.5.0,2.0,8.0,3,low,scen_000084,top_0084
consumer_11,web_service,kafka_consumer_11,production,eu-central-1,eu-central-1b,host-915,ct-9375,v1.0.0,4.0,64.0,3,low,scen_000084,top_0084
consumer_12,web_service,kafka_consumer_12,production,eu-central-1,eu-central-1c,host-786,ct-6454,v3.8.0,8.0,16.0,2,low,scen_000084,top_0084
consumer_13,web_service,kafka_consumer_13,production,eu-central-1,eu-central-1c,host-935,ct-5209,v3.5.0,2.0,64.0,4,low,scen_000084,top_0084
consumer_14,web_service,kafka_consumer_14,production,eu-central-1,eu-central-1a,host-786,ct-5130,v1.0.0,8.0,16.0,1,low,scen_000084,top_0084
consumer_15,web_service,kafka_consumer_15,production,eu-central-1,eu-central-1c,host-496,ct-8635,v3.1.0,16.0,64.0,1,low,scen_000084,top_0084
consumer_16,web_service,kafka_consumer_16,production,eu-central-1,eu-central-1c,host-589,ct-8667,v2.6.0,4.0,8.0,3,low,scen_000084,top_0084
consumer_17,web_service,kafka_consumer_17,production,eu-central-1,eu-central-1b,host-318,ct-9852,v1.5.0,16.0,4.0,1,low,scen_000084,top_0084
consumer_18,web_service,kafka_consumer_18,production,eu-central-1,eu-central-1b,host-733,ct-8335,v2.6.0,16.0,8.0,4,low,scen_000084,top_0084
consumer_19,web_service,kafka_consumer_19,production,eu-central-1,eu-central-1b,host-778,ct-3918,v2.8.0,2.0,16.0,4,low,scen_000084,top_0084
gw_01,api_gateway,api_gateway,production,ap-southeast-1,ap-southeast-1b,host-676,ct-5071,v3.0.0,2.0,8.0,3,critical,scen_000087,top_0087
auth_01,auth_service,auth_service,production,ap-southeast-1,ap-southeast-1b,host-447,ct-9190,v2.2.0,4.0,16.0,2,high,scen_000087,top_0087
order_01,order_service,order_service,production,ap-southeast-1,ap-southeast-1b,host-959,ct-8245,v1.3.0,2.0,64.0,5,critical,scen_000087,top_0087
pay_01,payment_service,payment_service,production,ap-southeast-1,ap-southeast-1b,host-762,ct-5945,v3.0.0,8.0,16.0,2,critical,scen_000087,top_0087
inv_01,inventory_service,inventory_service,production,ap-southeast-1,ap-southeast-1c,host-603,ct-3762,v2.1.0,8.0,16.0,4,high,scen_000087,top_0087
db_master,postgresql,postgresql,production,ap-southeast-1,ap-southeast-1c,host-144,ct-8306,v2.5.0,4.0,16.0,5,critical,scen_000087,top_0087
cache_01,redis,redis,production,ap-southeast-1,ap-southeast-1a,host-412,ct-1990,v2.3.0,4.0,4.0,2,high,scen_000087,top_0087
mq_01,kafka,kafka,production,ap-southeast-1,ap-southeast-1b,host-550,ct-4124,v1.7.0,2.0,16.0,3,high,scen_000087,top_0087
ecom_aux_1,user_service,user_service_1,production,ap-southeast-1,ap-southeast-1b,host-939,ct-3273,v1.3.0,4.0,16.0,1,low,scen_000087,top_0087
ecom_aux_2,user_service,user_service_2,production,ap-southeast-1,ap-southeast-1b,host-776,ct-5557,v2.9.0,8.0,16.0,4,low,scen_000087,top_0087
ecom_aux_3,user_service,user_service_3,production,ap-southeast-1,ap-southeast-1c,host-997,ct-1080,v1.6.0,16.0,8.0,1,low,scen_000087,top_0087
ecom_aux_4,user_service,user_service_4,production,ap-southeast-1,ap-southeast-1c,host-750,ct-2048,v2.3.0,4.0,16.0,5,low,scen_000087,top_0087
ecom_aux_5,user_service,user_service_5,production,ap-southeast-1,ap-southeast-1b,host-822,ct-1772,v2.9.0,4.0,64.0,1,low,scen_000087,top_0087
ecom_aux_6,user_service,user_service_6,production,ap-southeast-1,ap-southeast-1b,host-650,ct-8332,v2.5.0,16.0,32.0,1,low,scen_000087,top_0087
ecom_aux_7,user_service,user_service_7,production,ap-southeast-1,ap-southeast-1b,host-495,ct-9839,v1.6.0,8.0,4.0,1,low,scen_000087,top_0087
ecom_aux_8,user_service,user_service_8,production,ap-southeast-1,ap-southeast-1c,host-701,ct-1720,v1.9.0,2.0,16.0,2,low,scen_000087,top_0087
ecom_aux_9,user_service,user_service_9,production,ap-southeast-1,ap-southeast-1b,host-732,ct-9901,v3.2.0,16.0,32.0,5,low,scen_000087,top_0087
ecom_aux_10,user_service,user_service_10,production,ap-southeast-1,ap-southeast-1c,host-617,ct-4391,v1.5.0,2.0,32.0,2,low,scen_000087,top_0087
ecom_aux_11,user_service,user_service_11,production,ap-southeast-1,ap-southeast-1c,host-862,ct-6915,v2.3.0,16.0,64.0,5,low,scen_000087,top_0087
ingest_01,api_gateway,ingestion_gateway,production,us-east-1,us-east-1a,host-654,ct-3253,v2.8.0,8.0,8.0,2,critical,scen_000096,top_0096
kafka_broker,kafka,kafka,production,us-east-1,us-east-1c,host-124,ct-1228,v2.4.0,8.0,64.0,1,critical,scen_000096,top_0096
notif_01,notification_service,notification_service,production,us-east-1,us-east-1c,host-875,ct-2723,v3.7.0,16.0,4.0,1,high,scen_000096,top_0096
user_01,user_service,user_service,production,us-east-1,us-east-1a,host-926,ct-3932,v3.8.0,8.0,32.0,2,medium,scen_000096,top_0096
db_event,mysql,mysql,production,us-east-1,us-east-1b,host-408,ct-1938,v2.1.0,2.0,64.0,5,high,scen_000096,top_0096
consumer_1,web_service,kafka_consumer_1,production,us-east-1,us-east-1a,host-865,ct-6713,v2.8.0,4.0,64.0,5,low,scen_000096,top_0096
consumer_2,web_service,kafka_consumer_2,production,us-east-1,us-east-1b,host-705,ct-4223,v3.4.0,8.0,8.0,5,low,scen_000096,top_0096
consumer_3,web_service,kafka_consumer_3,production,us-east-1,us-east-1a,host-818,ct-8246,v2.0.0,2.0,64.0,2,low,scen_000096,top_0096
consumer_4,web_service,kafka_consumer_4,production,us-east-1,us-east-1b,host-490,ct-4583,v3.8.0,2.0,64.0,3,low,scen_000096,top_0096
consumer_5,web_service,kafka_consumer_5,production,us-east-1,us-east-1b,host-500,ct-5302,v3.4.0,4.0,8.0,5,low,scen_000096,top_0096
consumer_6,web_service,kafka_consumer_6,production,us-east-1,us-east-1c,host-815,ct-7739,v1.4.0,16.0,32.0,2,low,scen_000096,top_0096
consumer_7,web_service,kafka_consumer_7,production,us-east-1,us-east-1b,host-760,ct-5650,v2.0.0,8.0,4.0,2,low,scen_000096,top_0096
consumer_8,web_service,kafka_consumer_8,production,us-east-1,us-east-1a,host-260,ct-5999,v2.0.0,4.0,32.0,2,low,scen_000096,top_0096
consumer_9,web_service,kafka_consumer_9,production,us-east-1,us-east-1a,host-615,ct-4730,v1.0.0,4.0,64.0,4,low,scen_000096,top_0096
consumer_10,web_service,kafka_consumer_10,production,us-east-1,us-east-1c,host-794,ct-3580,v2.9.0,16.0,8.0,5,low,scen_000096,top_0096
consumer_11,web_service,kafka_consumer_11,production,us-east-1,us-east-1b,host-511,ct-8595,v3.6.0,4.0,8.0,4,low,scen_000096,top_0096
consumer_12,web_service,kafka_consumer_12,production,us-east-1,us-east-1a,host-749,ct-3815,v3.3.0,16.0,64.0,3,low,scen_000096,top_0096
consumer_13,web_service,kafka_consumer_13,production,us-east-1,us-east-1b,host-707,ct-5154,v3.8.0,2.0,4.0,4,low,scen_000096,top_0096
consumer_14,web_service,kafka_consumer_14,production,us-east-1,us-east-1c,host-578,ct-1177,v3.9.0,4.0,8.0,1,low,scen_000096,top_0096
consumer_15,web_service,kafka_consumer_15,production,us-east-1,us-east-1c,host-167,ct-2975,v1.8.0,2.0,8.0,1,low,scen_000096,top_0096
consumer_16,web_service,kafka_consumer_16,production,us-east-1,us-east-1b,host-356,ct-8265,v1.5.0,2.0,8.0,2,low,scen_000096,top_0096
consumer_17,web_service,kafka_consumer_17,production,us-east-1,us-east-1b,host-477,ct-1421,v2.3.0,8.0,32.0,1,low,scen_000096,top_0096
consumer_18,web_service,kafka_consumer_18,production,us-east-1,us-east-1c,host-666,ct-4496,v3.8.0,4.0,4.0,1,low,scen_000096,top_0096
consumer_19,web_service,kafka_consumer_19,production,us-east-1,us-east-1a,host-304,ct-7684,v2.2.0,16.0,4.0,2,low,scen_000096,top_0096
consumer_20,web_service,kafka_consumer_20,production,us-east-1,us-east-1c,host-654,ct-4806,v3.2.0,4.0,64.0,5,low,scen_000096,top_0096
consumer_21,web_service,kafka_consumer_21,production,us-east-1,us-east-1b,host-848,ct-8941,v1.3.0,8.0,64.0,1,low,scen_000096,top_0096
consumer_22,web_service,kafka_consumer_22,production,us-east-1,us-east-1c,host-725,ct-8227,v1.2.0,16.0,16.0,5,low,scen_000096,top_0096
consumer_23,web_service,kafka_consumer_23,production,us-east-1,us-east-1a,host-755,ct-1817,v2.6.0,4.0,32.0,5,low,scen_000096,top_0096
consumer_24,web_service,kafka_consumer_24,production,us-east-1,us-east-1a,host-459,ct-4981,v3.2.0,8.0,4.0,4,low,scen_000096,top_0096
consumer_25,web_service,kafka_consumer_25,production,us-east-1,us-east-1b,host-572,ct-7990,v1.0.0,8.0,8.0,3,low,scen_000096,top_0096
consumer_26,web_service,kafka_consumer_26,production,us-east-1,us-east-1a,host-907,ct-2103,v1.6.0,2.0,4.0,2,low,scen_000096,top_0096
